S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	1.0	0.01	0.00347	0.58824	-4.72541	7.0	4.52163	4.04034	3.79225	3.63668	2.79081	2.65574	2.57143	2.51767	0.0003	0.00038	0.71844	-1.2563	0.0	0.00058	0.00125	0.00108	0.84884	-0.69404	0.0007	0.0014	0.0	5.85027	5.2533	4.96897	4.76452	-2.5451	3.59422	0.11182	-1.70851	-4.71964	6.35308	-1.98956	2.71192	0.08553	-0.83448	-2.11	4.7329	0.55554	-0.88229	-0.02629	0.87403	2.60963	-1.62018	0.07143	-0.78811	0.42857	0.15762	-0.35714	-0.47287	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.558	0.01013	0.0028	0.58824	0.10332	13.0	5.43082	3.69424	3.11768	2.85667	3.79054	3.62894	3.50508	3.40855	0.0002	0.00032	1.20709	-0.15854	0.0	0.00035	0.00498	0.00546	2.07072	3.76514	0.00298	0.00228	0.0	6.13177	4.35955	3.80178	3.56935	0.66605	2.01186	-0.51556	-0.97249	1.41697	2.92609	-0.63569	2.38557	0.30388	-0.32181	-0.58394	3.39976	-1.30174	0.3737	0.81944	0.65068	-2.00091	0.47367	0.07873	0.34273	0.08253	0.39759	-0.4	-0.14764	9.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	1.0	0.01387	0.0072	0.58824	3.86742	4.0	2.33039	2.14353	2.08165	2.04699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.00285	0.00434	1.14338	-0.67537	0.00053	0.00285	0.0	7.19197	6.55302	5.48634	4.30534	3.66528	4.16016	-0.0093	-1.98758	3.82355	8.13767	3.29947	2.13873	-0.09567	0.07244	3.07747	2.77697	-0.36581	-2.02143	-0.08637	2.06002	-0.74608	-5.36069	0.8	0.0	0.2	0.0	-0.4	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.994	0.01013	0.00587	0.58824	-1.73942	4.0	1.11474	1.03686	1.02762	1.02451	2.0	2.0	2.0	2.0	0.00018	0.00018	0.0	-2.0	0.00018	0.00035	0.01018	0.01186	1.03169	-0.75009	0.00518	0.00904	0.0	11.98547	11.80257	11.74673	11.71128	-0.37626	3.97474	0.05314	-1.86142	-0.57239	7.07913	-1.17664	2.32593	-0.03457	-0.32527	-1.26902	3.2815	-0.80038	-1.64881	-0.08771	1.53615	-0.69663	-3.79763	0.8	0.89443	-0.6	0.89443	-0.8	-0.89443	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	1.0	0.01	0.0032	0.58824	0.59537	6.0	2.92928	2.5178	2.35007	2.25706	2.0	2.0	2.0	2.0	0.00012	0.00017	0.70711	-1.5	0.0	0.00026	0.00342	0.00202	0.88098	-0.71325	0.00254	0.00259	0.0	3.01973	2.70082	2.58497	2.52767	-0.3779	2.45183	0.00943	-1.94634	-0.38925	4.74918	-0.56782	1.77917	0.03159	0.31215	-0.64638	1.82285	-0.18992	-0.67266	0.02216	2.25848	-0.25713	-2.92633	0.81168	-0.10502	0.98561	0.0	0.82857	-0.20702	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.027	0.01067	0.0076	0.58824	2.76538	2.0	1.03736	1.01207	1.00907	1.00806	1.0	1.0	1.0	1.0	0.00018	0.00018	0.0	-2.0	0.00018	0.00018	0.01921	0.0164	0.0	-2.0	0.01921	0.0164	0.0	12.94885	12.94885	12.94885	12.94885	1.86617	3.71739	-0.0	-2.0	1.86617	3.71739	1.45585	2.40108	0.30544	-1.04517	1.13677	3.86851	-0.41033	-1.31631	0.30544	0.95483	-0.7294	0.15111	1.0	-1.0	1.0	-1.0	1.0	-1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	1.0	0.0088	0.00547	0.58824	4.0083	3.0	1.12923	1.04725	1.03552	1.03151	1.0	1.0	1.0	1.0	0.00032	0.00046	0.70711	-1.5	0.0	0.00049	0.00357	0.00356	0.49531	-1.5	0.00228	0.00421	0.0	14.24641	13.3964	12.51563	11.47827	0.97856	5.92638	0.70633	-1.5	-3.09774	6.34199	3.78451	3.93797	-0.37332	-0.9703	4.47839	5.95252	2.80595	-1.98841	-1.07965	0.5297	7.57613	-0.38947	1.0	0.0	-1.0	0.0	-1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.025	0.01147	0.0076	0.58824	3.71573	4.0	1.03744	1.01007	1.00755	1.00671	1.0	1.0	1.0	1.0	9e-05	0.00015	1.1547	-0.66667	0.0	9e-05	0.005	0.00785	1.15268	-0.6682	0.00061	0.00474	0.0	25.58778	24.79725	24.27734	23.89459	1.94271	3.4926	0.0506	-1.91133	1.72492	6.42797	1.18701	1.86459	0.63521	-0.27703	0.80952	2.28794	-0.7557	-1.628	0.58461	1.6343	-0.91541	-4.14003	0.94868	0.8165	-0.63246	0.7746	-0.4	-0.2582	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.626	0.0096	0.0028	0.58824	-1.00758	9.0	4.99614	4.2084	3.76819	3.48359	4.0	4.0	4.0	4.0	0.00016	0.00017	0.22361	-1.95	0.0	0.00035	0.00639	0.00695	1.61306	1.5844	0.00368	0.00737	0.0	5.3209	4.81392	4.57144	4.41173	2.29882	2.2284	-0.43981	-1.2311	3.25235	3.53069	1.60425	2.5634	0.14503	0.05929	1.68913	3.66886	-0.69457	0.335	0.58484	1.29038	-1.56322	0.13817	0.38494	0.69573	0.32636	0.60622	-0.33333	0.17321	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	1.0	0.0084	0.0044	0.58824	-1.95731	2.0	1.60465	1.42142	1.34197	1.304	1.0	1.0	1.0	1.0	0.00018	0.00018	0.0	-2.0	0.00018	0.00018	0.00132	0.00114	0.0	-2.0	0.00132	0.00114	0.0	2.59728	2.59728	2.59728	2.59728	-2.14231	4.97689	-0.0	-2.0	-2.14231	4.97689	-1.96055	2.7245	0.02947	-0.85587	-1.86495	3.90429	0.18176	-2.2524	0.02947	1.14413	0.27736	-1.0726	-1.0	-1.0	-1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	1.0	0.01067	0.00507	0.58824	3.30269	3.0	2.16666	2.06334	2.03591	2.02103	1.0	1.0	1.0	1.0	0.00031	0.00044	0.70711	-1.5	0.0	0.00047	0.00129	0.0017	0.70144	-1.5	0.00018	0.00184	0.0	5.09993	3.04878	2.53207	2.36061	6.92722	6.80807	-0.69812	-1.5	11.2911	7.43251	6.18223	2.81907	-0.92298	1.16503	6.57411	2.98261	-0.74499	-3.989	-0.22486	2.66503	-4.71699	-4.4499	1.0	0.86603	-1.0	0.86603	-1.0	-0.86603	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.051	0.00773	0.00493	0.58824	-3.96794	3.0	1.20557	1.08171	1.06147	1.05447	1.0	1.0	1.0	1.0	0.00035	0.0005	0.70711	-1.5	0.0	0.00053	0.00667	0.00525	0.3818	-1.5	0.00526	0.00632	0.0	6.13657	6.0232	6.0072	6.00161	-0.24597	3.3376	-0.70708	-1.5	2.1026	3.54577	-0.45028	2.11529	-0.40349	-0.54804	-0.46469	3.10911	-0.20431	-1.2223	0.30359	0.95196	-2.56729	-0.43666	0.5	0.86603	-0.5	0.0	0.5	-0.86603	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
