S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	107.0	0.771	0.01006	0.00161	0.58824	2.15971	18.0	9.38285	7.11501	6.08013	5.50754	8.27995	7.75572	7.32555	6.95755	0.00061	0.0007	0.70814	-0.65528	0.00018	0.00121	0.00404	0.00358	1.03037	1.0267	0.00395	0.00522	0.0	9.72504	7.56774	6.5482	5.97401	0.92036	2.93783	0.70559	-0.96543	-0.34041	4.00758	1.28117	3.05554	0.03003	-1.30167	0.4146	5.49353	0.3608	0.1177	-0.67556	-0.33624	0.75501	1.48595	0.57497	0.83927	0.27066	0.54221	0.00723	0.15996	9.0	1.0	0.0	0.0	3.0	2.0	2.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	78.0	0.66	0.00982	0.00167	0.58824	1.82578	19.0	7.20989	4.17809	3.27348	2.91412	5.51318	5.07606	4.73231	4.48242	0.00038	0.00064	1.51673	1.13831	0.0	0.00082	0.00427	0.00604	1.89975	2.71068	0.00158	0.00368	0.0	7.87749	5.96333	5.27629	4.91134	1.88658	1.90211	0.42983	-1.28838	1.2914	3.46735	1.86612	1.6713	0.2939	-0.72685	1.60803	2.58332	-0.02046	-0.23082	-0.13593	0.56153	0.31662	-0.88403	0.48306	0.50762	0.04037	0.50553	0.22515	0.17055	13.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	81.0	0.756	0.0102	0.00143	0.58824	0.56891	15.0	7.90819	5.73704	4.87617	4.45681	10.07297	8.94132	8.23161	7.73678	0.00094	0.00077	0.5159	-0.66725	0.00082	0.00127	0.00446	0.00272	0.31345	-0.28921	0.00456	0.0036	0.0	9.17024	6.73634	5.68012	5.1112	-1.64117	2.02407	-0.09885	-0.89008	-1.36614	2.68922	-1.60379	1.78428	-0.2048	-0.7123	-1.41542	2.8109	0.03738	-0.23979	-0.10595	0.17778	-0.04928	0.12168	0.56071	0.52207	0.02857	0.61028	0.125	0.17642	3.0	3.0	1.0	2.0	1.0	1.0	3.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	282.0	0.971	0.00982	0.00155	0.58824	-2.4867	20.0	11.53434	9.45287	8.50891	7.96804	10.03494	7.71522	6.37373	5.65217	0.00153	0.00193	2.02538	3.8916	0.00123	0.00183	0.00716	0.00695	1.06498	0.04418	0.00447	0.00759	0.0	11.34527	9.17807	8.2848	7.79658	3.16757	3.27895	0.11707	-1.01941	2.81123	5.45122	3.00348	3.72784	0.04181	-1.19624	2.41331	6.1681	-0.16409	0.44889	-0.07527	-0.17684	-0.39792	0.71688	0.36381	0.72647	-0.07553	0.4882	-0.14065	-0.24286	7.0	7.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	42.0	0.302	0.01086	0.0021	0.58824	2.98392	16.0	3.18193	1.86291	1.62165	1.53811	6.09222	5.32512	4.77619	4.40982	0.00026	0.00037	1.4827	1.45508	0.0	0.00035	0.00395	0.00391	1.10491	0.52283	0.00298	0.00496	0.0	8.52298	6.3044	5.63386	5.26636	1.51159	2.01493	0.07461	-0.99974	1.48024	2.81544	1.40077	2.27345	-0.68439	0.17322	1.87536	3.49822	-0.11082	0.25852	-0.759	1.17296	0.39512	0.68278	0.5619	0.65664	0.00148	0.24436	-0.33923	-0.0605	9.0	0.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	107.0	0.809	0.00966	0.00166	0.58824	0.64461	16.0	10.67388	8.48925	7.31757	6.64462	9.13149	7.95558	7.21303	6.71633	0.00085	0.00086	0.87229	-0.15897	0.00066	0.00132	0.00372	0.00441	1.55445	1.83918	0.00228	0.00469	0.0	11.06887	9.07248	7.99905	7.32543	1.66647	2.96016	-0.15681	-0.89046	2.0448	3.54564	1.31899	2.88724	-0.16459	-0.91442	1.63649	4.74526	-0.34748	-0.07293	-0.00777	-0.02396	-0.40831	1.19963	0.23859	0.35553	0.17647	0.61637	-0.06038	0.00896	5.0	2.0	2.0	2.0	1.0	0.0	3.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	108.0	0.648	0.00991	0.00172	0.58824	2.21498	19.0	6.80523	4.30093	3.51901	3.16914	4.92681	4.23308	3.80815	3.53982	0.00036	0.00068	2.06088	3.49141	0.0	0.00049	0.00448	0.00739	3.30247	10.49339	0.00333	0.00404	0.0	9.44702	6.01907	4.93887	4.48546	-0.87978	1.82013	-0.06232	-0.23007	-0.64719	2.01421	-0.67104	2.48225	0.32087	-0.01304	-0.95923	2.85336	0.20874	0.66212	0.38319	0.21703	-0.31204	0.83915	0.44415	0.55665	-0.42543	0.21479	-0.39384	-0.39364	13.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	13.0	0.064	0.00985	0.00169	0.58824	6.82989	14.0	1.34203	1.09845	1.07319	1.0648	1.88988	1.8	1.73205	1.68272	8e-05	0.0002	2.49357	4.79817	0.0	0.0	0.00421	0.00483	1.00924	-0.51304	0.00202	0.00671	0.0	16.56678	14.7228	13.66383	12.82716	-1.1267	4.0463	1.03135	-0.47896	-2.60316	3.47066	-1.40953	3.6009	0.48736	-0.27123	-1.48165	4.55699	-0.28283	-0.4454	-0.54399	0.20773	1.12151	1.08633	0.03673	0.58624	0.41683	0.2819	-0.30837	0.16589	12.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	25.0	0.163	0.00896	0.00224	0.58824	0.1035	15.0	2.12431	1.36352	1.26484	1.23229	4.58604	4.31282	4.14286	4.0364	0.00023	0.00036	1.19857	-0.27203	0.0	0.00035	0.00518	0.00626	1.70592	1.59431	0.00316	0.005	0.0	9.7672	8.5031	8.05262	7.78469	0.13782	2.62975	-0.45797	-1.14709	0.84693	4.23695	0.58671	2.5195	-0.31956	-0.40441	0.66396	3.3803	0.44889	-0.11025	0.13842	0.74268	-0.18297	-0.85665	0.33483	-0.00641	-0.19159	0.41567	0.01786	0.33893	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	28.0	0.207	0.00929	0.00214	0.58824	-1.89392	15.0	2.42825	1.50188	1.36396	1.31788	3.74049	3.52154	3.35114	3.22371	0.00014	0.00026	1.57302	1.06207	0.0	0.00018	0.00419	0.00466	1.3261	0.36113	0.00175	0.005	0.0	8.40857	7.24069	6.84159	6.61183	-1.34676	1.76856	0.45677	-0.43898	-1.58048	2.31342	-0.88661	2.02375	0.44214	-0.10848	-0.86623	2.54001	0.46015	0.2552	-0.01464	0.33051	0.71425	0.22659	0.59353	0.5482	0.5018	0.32017	0.55556	0.58067	11.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	90.0	0.637	0.00896	0.00153	0.58824	4.07054	14.0	6.79813	4.56775	3.65283	3.24054	9.05421	8.34646	7.83744	7.47375	0.0007	0.00058	0.28483	-1.09556	0.00066	0.00108	0.00491	0.00448	1.14337	0.73848	0.0043	0.00469	0.0	8.63165	6.5865	5.70149	5.26137	3.05666	2.50522	-1.14292	0.39015	3.47339	2.53403	3.29788	2.43399	-0.75997	0.56898	3.38225	2.61153	0.24122	-0.07123	0.38295	0.17883	-0.09113	0.0775	0.78328	0.45154	0.05281	0.59916	-0.25275	-0.1871	4.0	0.0	1.0	2.0	3.0	0.0	0.0	2.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	149.0	0.829	0.00976	0.00169	0.58824	1.12919	15.0	9.40185	7.40412	6.45048	5.92307	7.00692	5.94382	5.39003	5.06705	0.00078	0.00096	1.15582	0.06083	0.00035	0.00111	0.00552	0.00484	1.09246	0.66577	0.00421	0.00675	0.0	10.28777	8.37119	7.42292	6.8608	0.32999	1.57971	-0.14045	-0.7725	0.75714	2.29845	0.57278	1.94935	-0.30826	0.56739	0.60799	2.25579	0.24279	0.36965	-0.16781	1.3399	-0.14915	-0.04267	0.50269	0.72008	0.03578	0.47296	0.10733	-0.0813	6.0	2.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0
