S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.087	0.00987	0.00253	0.58824	0.43766	10.0	1.47794	1.15279	1.1132	1.10002	2.66438	2.39024	2.20183	2.08178	0.00016	0.00029	1.77373	1.97584	0.0	0.00026	0.00454	0.00423	1.56208	1.93456	0.00368	0.00368	0.0	13.7442	12.01354	11.3673	10.9141	-0.16991	1.73552	-0.49664	-0.38372	0.25008	2.23382	-1.09482	1.80231	-0.03001	-0.34888	-1.09737	2.36859	-0.92491	0.0668	0.46663	0.03484	-1.34745	0.13476	0.43079	0.27301	-0.22701	-0.28177	0.24316	-0.29215	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.083	0.00973	0.002	0.58824	-4.33199	14.0	1.46536	1.14536	1.10784	1.09531	1.0	1.0	1.0	1.0	3e-05	9e-05	3.3282	9.07692	0.0	0.0	0.00292	0.00426	1.49052	0.8957	0.0007	0.00421	0.0	12.25033	9.6727	8.6556	8.13344	-4.01408	2.83746	2.3929	5.297	-4.84797	1.42516	-2.99967	2.50492	0.5784	0.03547	-3.36081	3.70731	1.01441	-0.33255	-1.8145	-5.26153	1.48716	2.28216	0.44639	-0.07061	0.27067	-0.1393	-0.62519	0.17201	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.074	0.00853	0.002	0.58824	5.81425	11.0	1.4122	1.13325	1.099	1.08754	2.84192	2.71979	2.62871	2.56096	0.00016	0.00028	1.38879	0.28739	0.0	0.00018	0.0052	0.00433	0.99535	-0.21292	0.00386	0.00395	0.0	10.88493	9.47048	8.98385	8.72588	3.62724	2.52767	-0.73738	-0.80585	4.90226	3.39114	2.85498	3.21429	-0.31904	-1.03478	3.12346	5.52946	-0.77226	0.68662	0.41834	-0.22892	-1.7788	2.13831	0.71269	-0.02924	0.53337	0.16766	0.23636	0.03469	8.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.063	0.00893	0.00213	0.58824	1.20399	15.0	1.40133	1.11473	1.08511	1.07531	2.88169	2.76555	2.66021	2.57074	9e-05	0.00019	1.88322	2.16186	0.0	0.0	0.00349	0.00545	2.18851	4.11771	0.0014	0.00325	0.0	17.69088	15.60049	14.89377	14.44679	1.03071	2.51021	0.38439	-0.74653	0.71575	3.85478	1.07164	2.626	0.11478	-0.56433	1.18225	3.83428	0.04093	0.11579	-0.26961	0.1822	0.4665	-0.0205	-0.14351	-0.11721	-0.02338	0.2583	-0.22003	-0.05882	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.095	0.0104	0.00173	0.58824	1.80044	11.0	1.4868	1.16897	1.12584	1.11114	2.88169	2.76555	2.66021	2.57074	0.00012	0.00021	1.39472	0.47587	0.0	0.00018	0.00231	0.00243	0.64915	-1.0047	0.00123	0.0036	0.0	7.10918	5.96181	5.68213	5.5694	0.27814	1.78375	-0.8626	-0.19734	0.70922	1.5132	1.09479	2.03039	-0.70304	0.06659	1.24156	2.40577	0.81665	0.24664	0.15956	0.26393	0.53234	0.89257	0.62126	0.48673	-0.09133	0.41381	-0.04138	0.10445	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.106	0.00893	0.00187	0.58824	-0.90193	11.0	1.65648	1.22384	1.16535	1.14573	1.0	1.0	1.0	1.0	9e-05	0.00027	2.84605	6.1	0.0	0.0	0.00352	0.00276	0.38599	-1.1417	0.00333	0.00439	0.0	8.41698	7.45711	7.15723	7.00198	-1.74773	2.65583	0.02845	-1.32914	-1.34411	4.89293	-1.92728	2.88154	0.08836	-1.15211	-2.29766	5.25716	-0.17954	0.22571	0.05992	0.17703	-0.95355	0.36423	-0.22324	0.20046	0.16857	-0.1	-0.39091	-0.5	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.09	0.0104	0.00213	0.58824	-0.58797	10.0	1.52006	1.17952	1.13321	1.11759	2.82843	2.66667	2.52982	2.42283	0.00014	0.00023	1.39792	0.61157	0.0	0.00026	0.0034	0.0029	0.25765	-1.24533	0.00333	0.00513	0.0	9.385	8.09329	7.48508	7.10419	0.35316	1.98479	2.00836	3.11806	-0.43782	1.34629	-0.07011	2.44366	0.64885	-0.01592	-0.51306	2.69457	-0.42327	0.45887	-1.35952	-3.13398	-0.07524	1.34828	0.66259	0.51031	-0.17126	0.541	0.06687	-0.02247	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.067	0.01093	0.0032	0.58824	-1.50378	14.0	1.34113	1.09847	1.07319	1.0648	2.82843	2.66667	2.52982	2.42283	0.0001	0.00021	1.92602	2.47751	0.0	0.0	0.00341	0.00275	0.47872	-0.94841	0.00316	0.00439	0.0	16.36638	14.41221	13.72861	13.34535	0.66523	2.35264	0.06678	-1.63071	0.61884	4.40495	-0.53885	2.66405	-0.00096	-0.85283	-0.509	4.10029	-1.20408	0.31141	-0.06773	0.77788	-1.12784	-0.30466	-0.132	0.50528	-0.58423	0.26136	0.20507	0.08888	11.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.078	0.01013	0.00227	0.58824	-1.48735	12.0	1.42223	1.13785	1.10252	1.09064	1.0	1.0	1.0	1.0	3e-05	0.0001	3.01511	7.09091	0.0	0.0	0.00469	0.00567	1.31133	0.34869	0.00263	0.00522	0.0	11.5307	9.34729	8.41698	7.89509	0.47811	2.19093	0.20614	-1.47551	0.2827	3.87272	0.05473	2.29077	0.1199	-0.98838	-0.07558	3.49448	-0.42337	0.09985	-0.08624	0.48713	-0.35828	-0.37824	0.15986	-0.39794	0.13452	-0.13147	0.31228	-0.21836	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	15	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.094	0.00867	0.002	0.58824	0.48706	13.0	1.55575	1.18694	1.13876	1.12247	2.0	2.0	2.0	2.0	5e-05	0.00013	1.91881	1.68182	0.0	0.0	0.00541	0.00662	1.46767	0.6712	0.00228	0.00509	0.0	9.82081	7.67683	6.79032	6.37685	-1.04294	2.33288	0.66226	-0.69095	-2.0289	3.61357	-0.50432	2.35685	0.90277	1.1937	-0.69592	2.30032	0.53862	0.02398	0.2405	1.88465	1.33298	-1.31325	0.45878	0.02893	0.20365	0.14284	0.33884	-0.51282	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
