S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	22.0	0.559	0.00764	0.00364	0.58824	-1.14805	8.0	3.98038	3.28722	2.98101	2.79494	1.0	1.0	1.0	1.0	8e-05	0.00021	2.26779	3.14286	0.0	0.0	0.00228	0.00215	1.11819	0.2042	0.00158	0.00281	0.0	4.59675	3.81302	3.57295	3.45373	-0.01799	2.89202	-0.06001	-1.86008	0.09619	5.23379	0.18324	2.314	-0.20976	-1.0691	0.53265	3.52292	0.20124	-0.57802	-0.14975	0.79098	0.43646	-1.71086	0.38554	0.41487	-0.52696	-0.49784	0.17964	-0.41239	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	138.0	0.129	0.0093	0.00648	0.58824	0.85801	2.0	1.01453	1.00401	1.00301	1.00267	1.35613	1.19802	1.15311	1.13547	0.00193	0.00158	-0.0	-2.0	0.00193	0.00158	0.00763	0.00482	-0.0	-2.0	0.00763	0.00482	0.0	22.38307	22.38307	22.38307	22.38307	-1.96609	4.37211	0.0	-2.0	-1.96609	4.37211	-0.90551	1.85736	-0.20578	0.05802	-0.7947	2.89497	1.06059	-2.51475	-0.20578	2.05802	1.17139	-1.47714	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	13.0	0.844	0.014	0.00908	0.58824	-3.93016	4.0	2.09834	1.69608	1.54585	1.47948	2.79657	2.65138	2.55094	2.48041	0.0005	0.00035	-0.18516	-1.41302	0.00053	0.0005	0.01031	0.01515	1.1377	-0.67946	0.00237	0.01004	0.0	4.14978	3.82733	3.67829	3.57606	-2.64082	4.0958	-0.02049	-1.96982	-2.45014	7.85883	-2.12768	2.20132	-0.04224	-0.1899	-2.09319	2.92438	0.51314	-1.89448	-0.02175	1.77992	0.35695	-4.93445	0.4	0.2	0.4	0.8	-0.4	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	7.0	0.104	0.01	0.00114	0.58824	-3.5919	15.0	1.71609	1.22468	1.16537	1.14573	1.0	1.0	1.0	1.0	5e-05	0.00018	3.4744	10.07143	0.0	0.0	0.00358	0.0041	0.85789	-0.7762	0.00193	0.00711	0.0	12.12997	10.25394	9.82077	9.58908	0.30842	3.34702	1.27414	0.725	-0.89167	2.75709	0.70631	3.54464	0.44125	-0.67661	-0.08061	4.94995	0.39789	0.19762	-0.83289	-1.40162	0.81106	2.19287	0.31588	0.43574	-0.08446	0.37282	-0.64395	-0.37115	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.949	0.00927	0.00291	0.58824	-1.82793	10.0	4.69159	3.69891	3.31634	3.1106	1.98177	1.96413	1.94737	1.93168	0.00014	0.00029	1.58247	0.63271	0.0	0.0	0.0036	0.00377	1.04128	-0.16386	0.00175	0.00474	0.0	4.94957	3.96818	3.61365	3.4378	-1.20216	4.33106	0.39888	-1.60787	-4.04933	7.58519	-1.4267	2.84162	0.51085	-0.06525	-1.62441	3.01606	-0.22454	-1.48945	0.11197	1.54262	2.42493	-4.56912	0.35758	0.23355	-0.23636	-0.4152	-0.81818	0.14705	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.598	0.01182	0.00255	0.58824	3.49037	10.0	4.54408	3.41565	3.06681	2.91205	5.36673	4.76776	4.2976	3.96846	0.00031	0.00032	0.97607	0.26116	0.00035	0.00035	0.00409	0.00315	1.23147	0.81923	0.00325	0.00346	0.0	6.13012	4.52524	3.79982	3.44935	0.79466	2.95475	-0.23552	-1.4457	1.23536	4.73444	0.46956	2.01686	0.01604	-0.59683	0.33236	2.86047	-0.32509	-0.93789	0.25156	0.84887	-0.903	-1.87397	0.15152	0.74995	0.23636	-0.10991	-0.2	0.16809	4.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.496	0.00855	0.00127	0.58824	0.9623	16.0	4.51905	3.07829	2.63239	2.42411	1.84202	1.72414	1.64399	1.59123	7e-05	0.00021	2.891	7.07064	0.0	0.0	0.0034	0.00457	1.1893	0.01931	0.00079	0.00531	0.0	5.41308	4.01966	3.64743	3.48648	2.9522	2.40569	0.3542	-0.80333	2.13254	3.61712	2.2565	2.19851	0.74266	0.25865	1.8597	2.57184	-0.6957	-0.20718	0.38846	1.06198	-0.27284	-1.04529	0.07233	0.57307	0.1966	0.21796	0.00297	0.0767	14.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	8.0	0.233	0.01025	0.00175	0.58824	0.84383	16.0	2.40073	1.62562	1.47277	1.41397	1.0	1.0	1.0	1.0	5e-05	0.0002	3.61478	11.06667	0.0	0.0	0.0036	0.00425	1.85426	2.96604	0.00193	0.00329	0.0	5.06098	3.66529	3.3763	3.26821	0.45814	1.92227	0.59668	-0.09131	0.85244	2.79869	0.05965	2.20568	0.0625	-0.78453	0.19333	3.38786	-0.39849	0.28341	-0.53418	-0.69323	-0.65911	0.58918	0.44431	0.3168	0.31758	0.36569	0.07829	-0.02801	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	13.0	0.427	0.00892	0.00446	0.58824	6.33339	4.0	2.15772	2.00607	1.95664	1.92304	1.0	1.0	1.0	1.0	0.00016	0.00027	1.1547	-0.66667	0.0	0.00016	0.00246	0.00183	0.4141	-1.0	0.00219	0.00167	0.0	7.30158	3.44838	2.70229	2.47534	1.70298	4.32097	-0.00251	-1.99604	1.76837	8.51834	2.23372	2.56818	0.07866	-0.31369	2.24349	3.34763	0.53074	-1.75279	0.08117	1.68234	0.47512	-5.17072	0.8	0.2582	-0.2	0.2582	-0.4	0.7746	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	15.0	0.449	0.00973	0.00507	0.58824	-1.82598	10.0	4.4173	2.8687	2.3698	2.16908	4.97408	4.94753	4.92053	4.89327	0.00035	0.00035	0.06456	-1.90567	0.00031	0.00068	0.00523	0.00952	2.5142	4.62799	0.00175	0.00377	0.0	6.20606	5.05777	4.66594	4.47078	-2.78238	3.45366	0.08829	-1.60614	-2.73117	5.92391	-3.311	2.50154	0.25255	-0.51803	-3.70619	3.96142	-0.52862	-0.95212	0.16426	1.08811	-0.97502	-1.96248	-0.09726	0.43618	0.62424	0.03591	-0.42553	-0.01953	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0
