S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	4.0	0.057	0.0125	0.0	0.58824	-1.27	12.0	1.36949	1.11673	1.08683	1.07682	3.68137	3.36842	3.10811	2.91568	0.00016	0.00025	1.51603	1.33492	0.0	0.00035	0.00447	0.00436	1.46918	1.42111	0.0036	0.00421	0.0	13.16967	10.74715	9.83471	9.32115	-0.47004	2.67109	-0.51526	-0.73087	0.15573	3.77842	0.12777	2.22793	-0.23847	-0.54608	0.26199	3.04315	0.59781	-0.44315	0.27678	0.18479	0.10627	-0.73527	0.41363	0.21856	-0.19255	0.24373	-0.04895	0.21432	8.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	12.0	0.499	0.0095	0.00083	0.58824	0.32357	16.0	4.56909	3.1345	2.64698	2.42487	3.53545	3.11521	2.80963	2.61197	0.00013	0.00026	2.26129	4.47952	0.0	9e-05	0.00363	0.00577	2.36837	5.13028	0.00105	0.00461	0.0	6.02125	4.82307	4.36713	4.11393	1.0576	2.05777	-1.24948	0.32229	1.81641	1.50862	0.94378	2.09044	-0.57388	0.32837	1.26194	3.21725	-0.11383	0.03267	0.6756	0.00608	-0.55448	1.70863	0.28556	0.52238	0.01057	0.16604	0.4793	0.167	12.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	58.0	0.922	0.00983	0.001	0.58824	-1.38181	20.0	11.94522	9.44894	8.24083	7.56685	9.20349	7.69455	6.58728	5.85479	0.00054	0.00068	1.69129	3.09331	0.00035	0.00094	0.00248	0.0021	0.71401	-0.28142	0.00246	0.00289	0.0	10.88174	8.84108	7.85923	7.30281	-1.73252	1.79252	0.03594	-1.01081	-1.69181	2.7123	-1.47946	2.02611	0.25721	-1.09287	-2.07882	3.6448	0.25306	0.23359	0.22127	-0.08206	-0.38701	0.9325	0.12	0.48678	0.16623	0.28637	-0.31007	0.07115	9.0	2.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	10.0	0.426	0.0092	0.001	0.58824	1.53649	13.0	3.61359	2.58323	2.22613	2.06202	1.0	1.0	1.0	1.0	3e-05	9e-05	3.17543	8.08333	0.0	0.0	0.00379	0.00296	0.96584	-0.35191	0.00263	0.00421	0.0	4.41442	3.85005	3.74061	3.69423	2.13441	1.4315	-0.1881	-1.17909	2.73107	2.29149	2.2971	1.68332	0.29294	-0.58532	2.09826	2.47255	0.16269	0.25181	0.48104	0.59377	-0.63282	0.18106	0.27656	0.47007	-0.0809	0.38629	0.17332	0.23146	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	9.0	0.325	0.01044	0.00067	0.58824	0.66016	14.0	3.54881	2.08448	1.7832	1.67529	1.9221	1.8546	1.79954	1.75636	7e-05	0.00018	2.37955	4.1502	0.0	0.0	0.00301	0.00319	1.4411	0.71885	0.00202	0.00132	0.0	6.29322	5.07276	4.69848	4.52125	-0.41871	2.25078	0.947	-0.55146	-1.49454	2.87288	0.21254	2.15852	0.18383	-1.13392	0.10918	3.84667	0.63126	-0.09226	-0.76317	-0.58247	1.60373	0.97379	0.62624	0.19697	0.02863	0.33214	-0.011	-0.14064	12.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	56.0	0.913	0.01029	0.00168	0.58824	-0.69577	16.0	10.71028	9.4568	8.92162	8.61109	8.71407	7.94843	7.48689	7.19128	0.00069	0.0007	0.51802	-1.22291	0.00053	0.00119	0.00346	0.00312	0.7893	-0.59402	0.00246	0.00421	0.0	10.3381	9.33696	8.91192	8.67111	-0.3335	2.45272	0.63076	-0.26287	-1.06871	2.82068	-0.97687	2.20319	0.16233	0.42226	-0.91876	2.71816	-0.64338	-0.24953	-0.46843	0.68513	0.14995	-0.10251	0.7025	0.42798	0.48824	0.41725	0.31075	0.38866	6.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	3.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	10.0	0.354	0.0086	0.0006	0.58824	-3.07374	14.0	3.5413	2.1865	1.8724	1.75326	4.84034	4.66207	4.478	4.30284	0.00014	0.0002	0.97558	-0.41646	0.0	0.00035	0.00474	0.00682	1.90104	2.00873	0.00219	0.00311	0.0	5.36218	4.2252	3.90602	3.75156	-1.90578	2.00907	-0.54043	-1.15363	-0.99768	3.53037	-1.44191	2.2477	-0.19402	-0.28455	-1.12299	3.37022	0.46387	0.23863	0.34641	0.86908	-0.12531	-0.16015	0.37558	-0.01052	0.15557	-0.61111	0.04615	-0.30426	9.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	8.0	0.306	0.01025	0.00125	0.58824	0.45656	11.0	3.32468	1.98201	1.70538	1.60881	1.0	1.0	1.0	1.0	3e-05	0.0001	2.84605	6.1	0.0	0.0	0.00488	0.00567	2.26176	4.24972	0.00421	0.00368	0.0	6.69317	5.62728	5.27027	5.07615	0.29396	3.32254	-0.27454	-0.8817	0.36463	5.34432	-0.11505	3.18168	-0.10579	-0.51439	-0.57557	4.6998	-0.40901	-0.14086	0.16875	0.36731	-0.9402	-0.64452	0.34943	0.30068	-0.49658	-0.40369	-0.23854	0.2	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	10.0	0.551	0.0106	0.0006	0.58824	-3.94665	14.0	5.95046	3.89175	3.16909	2.84885	1.0	1.0	1.0	1.0	3e-05	9e-05	3.3282	9.07692	0.0	0.0	0.00202	0.00167	0.54231	-1.1769	0.00114	0.00289	0.0	7.65199	5.79091	5.0946	4.76862	-3.24581	2.77394	0.58156	-0.57446	-3.97957	3.67439	-2.7558	2.82548	0.42729	-0.88486	-3.42729	4.57789	0.49001	0.05154	-0.15427	-0.31039	0.55228	0.9035	0.22984	0.24081	0.51209	0.10377	0.34697	-0.17201	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	106.0	0.924	0.01008	0.00153	0.58824	3.23185	15.0	10.12061	8.62575	7.919	7.51969	10.11849	8.73511	7.86563	7.34058	0.00159	0.00135	0.79873	-0.49446	0.00129	0.00109	0.00609	0.00575	1.34307	0.53733	0.00439	0.00447	0.0	9.36124	8.19686	7.62457	7.29642	-0.39606	1.9784	0.3064	-0.516	-0.64745	2.5946	-0.34678	2.19585	0.65933	0.07498	-0.71101	3.13983	0.04928	0.21745	0.35293	0.59098	-0.06356	0.54523	0.01966	0.56888	0.49643	0.41443	0.45755	0.52387	3.0	1.0	2.0	5.0	0.0	1.0	0.0	0.0	1.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	8.0	0.192	0.0105	0.0015	0.58824	-2.55468	15.0	2.26748	1.48693	1.35848	1.31354	2.88169	2.76555	2.66021	2.57074	9e-05	0.00019	1.88322	2.16186	0.0	0.0	0.00394	0.00515	1.28793	-0.05479	0.00123	0.00351	0.0	6.43876	4.99865	4.62429	4.46498	-2.16198	1.94955	-0.67318	0.00319	-2.02155	2.72224	-2.41108	2.4509	-0.44845	-0.88775	-1.63435	4.01801	-0.2491	0.50135	0.22473	-0.89094	0.3872	1.29577	0.10792	0.36289	0.18868	0.33278	-0.03575	-0.30435	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	82.0	0.975	0.0098	0.00137	0.58824	-1.63059	16.0	8.77565	7.37039	6.77291	6.41158	3.54298	3.21508	2.99878	2.85644	0.00037	0.00074	1.95945	2.61155	0.0	0.00018	0.00508	0.01006	3.3919	10.07484	0.00254	0.00377	0.0	8.17602	7.07992	6.61714	6.3383	-0.56682	1.96907	0.4226	-0.72647	-0.80612	2.53054	-0.5239	1.86843	0.01866	-0.22722	-0.41801	2.46241	0.04292	-0.10064	-0.40394	0.49925	0.38811	-0.06813	0.48709	0.49108	0.30169	0.49798	0.10915	0.4656	12.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.586	0.00855	0.0	0.58824	4.86295	15.0	5.95102	4.1425	3.45665	3.12589	1.0	1.0	1.0	1.0	2e-05	9e-05	3.4744	10.07143	0.0	0.0	0.00225	0.00315	2.24441	4.47795	0.00123	0.00167	0.0	5.71478	4.71667	4.32789	4.11193	3.26216	3.65388	-0.96771	-0.10174	4.13438	4.34419	1.60551	3.89442	-0.57333	-0.56649	2.6856	5.97734	-1.65665	0.24054	0.39438	-0.46475	-1.44877	1.63315	0.60543	0.0	0.04847	0.24945	0.22323	0.30929	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	16.0	0.849	0.01025	0.00162	0.58824	-2.50336	19.0	10.89104	8.62322	7.71085	7.21469	4.24446	3.6631	3.2733	3.02661	0.00024	0.00049	2.34993	5.02888	0.0	0.00018	0.00266	0.00348	2.16926	4.88131	0.00193	0.0036	0.0	10.72576	8.68201	7.85382	7.41205	-2.93935	3.26569	-0.00907	-0.79984	-2.79914	3.58067	-2.69921	3.30948	0.31596	-0.71126	-3.47176	4.62596	0.24014	0.04379	0.32503	0.08858	-0.67262	1.04529	0.18362	0.10699	0.25976	0.14877	-0.22095	-0.01924	14.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	10.0	0.485	0.0078	0.0004	0.58824	11.54836	12.0	4.5819	3.06609	2.57601	2.36014	1.0	1.0	1.0	1.0	8e-05	0.00026	3.01511	7.09091	0.0	0.0	0.00461	0.00411	0.81781	-0.60189	0.00386	0.00491	0.0	6.58657	5.22509	4.64719	4.30219	3.71494	4.00295	0.31478	-1.60171	1.59804	7.10259	3.45554	3.87013	-0.02892	-1.06063	3.05749	6.59916	-0.25941	-0.13282	-0.3437	0.54107	1.45945	-0.50343	0.68071	-0.39304	0.41259	-0.3506	0.27369	0.04367	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	24.0	0.838	0.01092	0.00117	0.58824	-1.45761	17.0	8.98371	7.30962	6.53394	6.07355	3.80779	3.6442	3.51414	3.41471	0.00012	0.00023	1.62589	1.0778	0.0	0.0	0.00203	0.00174	0.522	-1.03957	0.00175	0.00281	0.0	9.02764	7.71387	7.00042	6.51572	0.72233	2.33825	-0.22417	-0.78692	0.20055	3.65626	1.50628	2.1311	-0.46972	-0.43024	2.01625	3.20886	0.78395	-0.20715	-0.24556	0.35668	1.8157	-0.4474	0.34092	0.14211	0.15233	0.10734	0.21363	-0.22748	13.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	24.0	0.877	0.01033	0.0015	0.58824	-1.58406	17.0	9.21745	8.27308	7.84698	7.57611	5.66422	5.37849	5.14216	4.9483	0.00021	0.0003	1.08541	-0.25952	0.0	0.00035	0.00192	0.00178	0.82943	-0.4199	0.00175	0.00193	0.0	9.51376	8.48236	8.01137	7.7134	-0.86475	2.99544	-0.54345	-1.23577	0.45568	5.8049	-1.22042	3.12651	-0.34299	-0.9966	-0.23212	4.98824	-0.35568	0.13107	0.20046	0.23918	-0.6878	-0.81666	0.25821	0.36356	-0.03633	0.26289	-0.18562	0.15984	11.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.645	0.01036	0.00055	0.58824	4.35116	16.0	8.16942	5.55796	4.42154	3.88583	5.57592	5.23172	4.97575	4.79267	0.00021	0.0003	1.0719	-0.35706	0.0	0.00035	0.00249	0.00386	2.67441	6.45995	0.00132	0.00184	0.0	8.43995	6.52324	5.73714	5.35364	1.22631	2.77023	-0.35617	-0.6206	0.97141	4.6336	2.04858	2.87854	-0.57048	1.11024	2.54569	3.44173	0.82227	0.10831	-0.21432	1.73084	1.57428	-1.19188	0.05774	0.07494	0.0826	0.20197	0.06937	-0.17321	10.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	7.0	0.215	0.01029	0.00029	0.58824	0.35189	11.0	2.41278	1.56164	1.41012	1.35779	1.0	1.0	1.0	1.0	7e-05	0.00024	2.84605	6.1	0.0	0.0	0.00263	0.00181	0.06812	-1.40966	0.00228	0.00325	0.0	6.93092	5.69771	5.22632	4.95353	-1.46065	3.13129	-0.45566	-0.70323	-0.07035	4.08513	-1.74943	2.69156	-0.59352	0.04205	-1.04578	3.78096	-0.28878	-0.43973	-0.13786	0.74528	-0.97543	-0.30418	0.4201	0.40183	0.23745	0.5	-0.09091	-0.1	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	8.0	0.253	0.00925	0.0	0.58824	4.20264	18.0	2.82375	1.71742	1.52767	1.45948	2.88169	2.76555	2.66021	2.57074	7e-05	0.00017	2.18562	3.46536	0.0	0.0	0.00226	0.0032	1.71969	1.85794	0.00088	0.00294	0.0	7.91905	5.35587	4.53781	4.17028	2.25247	2.43534	-0.24761	-0.65983	2.24145	3.46209	2.72922	2.18884	-0.06612	-0.54121	2.7059	3.27165	0.47675	-0.2465	0.18149	0.11861	0.46444	-0.19043	0.41101	0.23464	-0.07664	0.25888	0.2045	0.13518	15.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	12.0	0.658	0.0115	0.00117	0.58824	-3.02339	17.0	8.5834	5.5409	4.37233	3.85351	5.37383	4.85469	4.4593	4.17106	0.00024	0.00038	1.52336	1.4066	0.0	0.00035	0.00315	0.00358	1.24493	0.26546	0.00175	0.00439	0.0	9.6392	7.03692	5.95947	5.40172	-1.33394	2.51191	1.40198	2.06693	-1.72604	2.39566	-1.17741	2.2429	0.28616	0.26289	-1.06602	2.29211	0.15653	-0.26901	-1.11583	-1.80404	0.66002	-0.10355	0.64877	0.45301	-0.14724	0.50872	-0.10481	-0.06751	11.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	16.0	0.782	0.009	0.00125	0.58824	4.43052	15.0	8.52324	6.95962	6.28779	5.89372	6.62623	6.33697	6.1166	5.94645	0.00029	0.00034	0.57108	-1.28914	0.0	0.00062	0.00284	0.00306	0.73313	-1.02128	0.0007	0.005	0.0	8.37166	6.94702	6.3138	5.93953	2.18015	1.96818	-0.01845	-0.78215	2.65273	2.42072	2.2195	2.3029	0.16671	-0.19195	2.05698	3.60328	0.03935	0.33472	0.18516	0.5902	-0.59575	1.18257	0.22063	0.55511	0.28214	0.32365	-0.35337	0.17469	8.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.466	0.01055	0.00145	0.58824	-1.91275	17.0	4.52975	2.82703	2.40613	2.22723	2.82025	2.70093	2.625	2.57654	0.00012	0.00027	2.05717	2.50296	0.0	0.0	0.00416	0.00526	1.39227	0.41234	0.00158	0.00368	0.0	6.58373	4.35614	3.71554	3.44483	-1.1125	1.94415	1.26232	2.67802	-1.34555	1.79536	-1.43764	2.10279	0.57816	0.65099	-1.69509	2.46733	-0.32515	0.15864	-0.68417	-2.02704	-0.34955	0.67197	0.07754	0.47135	0.08963	0.08323	0.02334	-0.19926	14.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	7.0	0.21	0.00829	0.0	0.58824	1.42996	12.0	2.39289	1.56391	1.41496	1.36232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.00544	0.00742	1.91146	2.90165	0.00219	0.00579	0.0	5.76578	4.56044	4.21087	4.06083	2.28436	4.27599	-0.16571	-1.51836	2.50059	7.98736	1.09212	3.99939	0.20072	-1.30393	-0.16567	6.83099	-1.19223	-0.2766	0.36643	0.21443	-2.66627	-1.15637	0.42281	0.0	0.56743	0.0	0.29772	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	9.0	0.352	0.01111	0.00178	0.58824	-1.00219	13.0	3.64986	2.22845	1.89265	1.76816	2.88169	2.76555	2.66021	2.57074	0.0001	0.0002	1.65458	1.30788	0.0	0.0	0.00273	0.00322	1.51087	0.96166	0.0014	0.00246	0.0	6.85764	5.55034	5.09465	4.84266	1.34306	2.4858	0.11562	-0.69983	1.15922	3.21741	1.75156	2.67315	-0.06053	-1.10498	1.72607	4.47655	0.40851	0.18735	-0.17615	-0.40515	0.56685	1.25913	0.60248	0.42464	-0.0989	0.29094	-0.22834	-0.06705	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	33.0	0.902	0.01194	0.00145	0.58824	7.22087	18.0	11.57848	9.64711	8.74002	8.2263	6.43704	5.40845	4.83948	4.51807	0.00031	0.00048	1.64671	1.58804	0.0	0.00035	0.00311	0.00312	1.68571	3.30087	0.00254	0.0039	0.0	11.32355	9.50372	8.67407	8.21907	1.60698	3.24053	0.39244	-0.01952	1.22855	4.24106	1.25032	3.46141	0.32583	-0.15608	1.00082	5.29443	-0.35666	0.22088	-0.06661	-0.13656	-0.22773	1.05337	0.16572	0.09408	0.16821	0.36387	-0.30658	-0.20307	10.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	3.0	0.028	0.01	0.0	0.58824	-4.82073	10.0	1.18966	1.05399	1.04031	1.03575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.00381	0.00461	1.22187	0.15659	0.00193	0.00447	0.0	17.59244	16.36992	15.76226	15.39975	-0.3732	2.0944	-0.27535	-0.88017	0.36404	2.70342	-0.49251	2.48889	-0.0278	-0.14346	-0.38585	3.08856	-0.11931	0.39449	0.24755	0.7367	-0.74989	0.38514	-0.10628	0.0	-0.02493	0.0	0.44377	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	13.0	0.61	0.01	0.00062	0.58824	-1.68538	16.0	6.72249	4.5958	3.80142	3.41051	4.66365	4.35745	4.10666	3.9145	0.00016	0.00025	1.41138	0.72586	0.0	0.00035	0.00473	0.01102	3.50494	10.56776	0.00175	0.00232	0.0	8.09315	5.93293	5.25599	4.93799	-3.83564	4.02799	1.00533	0.59397	-4.78635	4.0556	-3.74562	2.72438	0.99228	2.4172	-3.99336	2.50458	0.09001	-1.30361	-0.01304	1.82323	0.79299	-1.55102	0.47714	-0.1133	-0.52577	-0.10071	-0.32842	0.01796	11.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	16.0	0.793	0.01112	0.00125	0.58824	-3.68527	13.0	7.89919	6.91305	6.42017	6.122	4.58248	4.22594	3.9451	3.73322	0.00023	0.00033	1.21331	0.30551	0.0	0.00035	0.00439	0.00398	0.61505	-0.96611	0.00281	0.00596	0.0	7.84837	6.99065	6.56436	6.30861	1.18788	3.86409	0.21722	-0.41417	0.80401	3.03213	-0.26269	3.53123	0.46209	-0.06479	-0.05964	3.98081	-1.45056	-0.33286	0.24487	0.34939	-0.86365	0.94868	0.60305	0.60691	0.22652	0.72717	0.45117	0.42439	8.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	13.0	0.715	0.00785	0.00046	0.58824	-0.31842	17.0	8.13652	5.90242	5.03256	4.60382	5.60862	5.31195	5.09393	4.93221	0.00022	0.00033	1.08356	-0.39776	0.0	0.00035	0.00376	0.00569	2.05087	2.73379	0.00123	0.00333	0.0	8.48555	6.43343	5.59594	5.13677	1.92806	2.62089	-0.33982	-0.85581	1.9918	3.45048	0.81378	2.6487	-0.0591	-1.19288	0.87038	4.7139	-1.11427	0.02782	0.28072	-0.33707	-1.12142	1.26342	0.57944	0.20548	0.28834	-0.00792	0.39607	0.11051	11.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	10.0	0.236	0.008	0.0014	0.58824	-1.43472	9.0	2.29052	1.62357	1.47074	1.41168	1.98685	1.97401	1.96163	1.94984	0.00026	0.0005	1.39573	0.03878	0.0	0.0	0.00417	0.00419	0.78829	-0.70965	0.00298	0.00526	0.0	4.23943	3.64093	3.49135	3.42011	-2.25669	2.00174	-0.24387	-1.02419	-2.19097	2.97723	-1.59802	2.20519	-0.35889	-0.86427	-0.89384	3.78762	0.65866	0.20346	-0.11502	0.15992	1.29713	0.81039	0.3745	0.02321	0.16952	0.3896	0.42678	-0.25104	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	8.0	0.37	0.01125	0.0005	0.58824	1.76039	12.0	3.62293	2.3076	1.95787	1.8237	2.0	2.0	2.0	2.0	6e-05	0.00013	1.78885	1.2	0.0	0.0	0.00506	0.00639	1.63302	1.79679	0.00237	0.00632	0.0	6.04446	4.85832	4.5076	4.34649	-0.85269	2.63036	0.23682	-0.80023	-0.06768	4.35935	-0.10526	2.17979	-0.49146	-0.40931	0.40605	2.25417	0.74744	-0.45057	-0.72828	0.39092	0.47373	-2.10518	0.73333	0.32444	0.21366	0.19467	0.06655	0.5182	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	7.0	0.243	0.01057	0.00114	0.58824	-3.31368	13.0	2.66029	1.68542	1.50177	1.43668	2.0	2.0	2.0	2.0	5e-05	0.00013	1.91881	1.68182	0.0	0.0	0.00479	0.0056	1.734	2.44635	0.00228	0.00649	0.0	5.79925	4.74317	4.39416	4.216	1.30634	3.91904	-0.38443	-1.10448	2.4989	6.66921	-0.34802	4.02906	0.36965	-0.83719	-0.90255	6.32663	-1.65435	0.11001	0.75408	0.26728	-3.40145	-0.34258	0.20643	0.46224	-0.00557	0.34235	-0.19807	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.686	0.01091	0.00091	0.58824	4.58807	17.0	8.21449	6.04844	5.01298	4.44289	2.51304	2.16949	1.97133	1.86137	0.00011	0.00029	2.95747	7.87861	0.0	0.0	0.00387	0.00393	1.09846	-0.17108	0.00228	0.00333	0.0	9.21109	7.43282	6.66357	6.23527	-0.33572	2.27415	0.21467	-0.70158	-0.48147	2.56521	0.39315	2.39739	0.03152	-0.92846	0.42348	3.73757	0.72888	0.12324	-0.18314	-0.22688	0.90495	1.17236	0.59373	-0.37384	0.29625	0.08856	-0.07598	0.0572	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
