S_m	J_m	speciation_rate	death_proportion	trait_rate_meta	ecological_strength	generations	community_assembly_model	speciation_model	mutation_rate	alpha	sequence_length	J	m	speciation_prob	generation	_lambda	migrate_calculated	extrate_calculated	trait_rate_local	filtering_optimum	S	abund_h1	abund_h2	abund_h3	abund_h4	pi_h1	pi_h2	pi_h3	pi_h4	mean_pi	std_pi	skewness_pi	kurtosis_pi	median_pi	iqr_pi	mean_dxys	std_dxys	skewness_dxys	kurtosis_dxys	median_dxys	iqr_dxys	trees	trait_h1	trait_h2	trait_h3	trait_h4	mean_local_traits	std_local_traits	skewness_local_traits	kurtosis_local_traits	median_local_traits	iqr_local_traits	mean_regional_traits	std_regional_traits	skewness_regional_traits	kurtosis_regional_traits	median_regional_traits	iqr_regional_traits	reg_loc_mean_trait_dif	reg_loc_std_trait_dif	reg_loc_skewness_trait_dif	reg_loc_kurtosis_trait_dif	reg_loc_median_trait_dif	reg_loc_iqr_trait_dif	abundance_dxy_cor	abundance_pi_cor	abundance_trait_cor	dxy_pi_cor	dxy_trait_cor	pi_trait_cor	SGD_0	SGD_1	SGD_2	SGD_3	SGD_4	SGD_5	SGD_6	SGD_7	SGD_8	SGD_9
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	9.0	0.411	0.00956	0.00044	0.58824	0.41221	12.0	3.96543	2.50835	2.13087	1.97662	3.68137	3.36842	3.10811	2.91568	0.00016	0.00025	1.51603	1.33492	0.0	0.00035	0.0036	0.00381	1.30027	0.67549	0.00219	0.00373	0.0	5.3622	4.13102	3.80097	3.66562	1.22244	1.76161	0.25254	-0.92788	0.947	2.36715	2.13274	2.13638	0.32512	-0.26	1.87293	3.42875	0.9103	0.37476	0.07259	0.66788	0.92593	1.06161	0.37478	0.35299	0.27273	0.19785	0.32574	0.30256	8.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.521	0.01	0.00073	0.58824	-9.62954	14.0	5.68745	3.5246	2.85348	2.57801	1.81897	1.68966	1.60591	1.55302	0.00018	0.00047	2.70232	5.95386	0.0	0.0	0.00367	0.0028	0.59288	-0.29192	0.00377	0.00224	0.0	8.29542	5.95379	5.09634	4.66207	-3.92431	2.24692	-0.55873	-0.69039	-3.49786	3.369	-3.68744	2.24947	-0.08298	-0.56326	-3.45942	3.30353	0.23687	0.00256	0.47575	0.12712	0.03844	-0.06547	0.17841	0.54814	0.15165	0.32166	-0.38106	-0.33177	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	12.0	0.659	0.0075	0.00017	0.58824	-1.77073	14.0	5.43314	4.49119	4.07721	3.80669	1.9221	1.8546	1.79954	1.75636	7e-05	0.00018	2.37955	4.1502	0.0	0.0	0.00261	0.00323	1.38818	1.00796	0.0014	0.00439	0.0	5.91842	5.02741	4.70178	4.50683	-2.49086	2.91827	-0.52811	-1.20782	-1.54848	5.23496	-1.54475	2.52598	-0.59049	-0.07013	-1.38109	2.8223	0.94611	-0.39228	-0.06237	1.13768	0.16739	-2.41267	0.53804	0.2523	-0.00442	0.39747	-0.28668	0.03967	12.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	11.0	0.608	0.00873	0.00055	0.58824	-1.57189	15.0	7.44411	4.91976	3.86684	3.40003	3.85699	3.70541	3.55729	3.42331	0.00011	0.0002	1.4349	0.69105	0.0	0.00018	0.00284	0.00241	0.17972	-1.16559	0.00333	0.00439	0.0	8.57308	6.84738	6.18576	5.86321	-2.22405	2.27289	1.10556	0.63981	-2.88355	2.50405	-1.57218	2.76431	0.95584	0.4742	-2.07063	3.17156	0.65186	0.49143	-0.14972	-0.16561	0.81292	0.66751	0.32037	0.32188	0.27085	0.46059	-0.11172	0.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	9.0	0.377	0.00889	0.00044	0.58824	5.73915	10.0	3.50864	2.31169	1.96906	1.83473	1.0	1.0	1.0	1.0	6e-05	0.00019	2.66667	5.11111	0.0	0.0	0.00586	0.00605	1.403	1.03576	0.00298	0.00601	0.0	5.76964	4.98224	4.64732	4.42607	1.15958	3.42279	0.4233	-0.84547	0.50876	4.60685	2.13037	3.77926	-0.14822	-1.00815	2.89835	6.26063	0.97079	0.35646	-0.57153	-0.16268	2.38959	1.65378	0.57751	-0.0582	-0.07903	0.29013	0.51515	0.29013	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	5.0	0.1	0.0096	0.0012	0.58824	-3.58256	12.0	1.65058	1.22611	1.16728	1.14743	2.0	2.0	2.0	2.0	6e-05	0.00013	1.78885	1.2	0.0	0.0	0.00295	0.00312	0.91362	-0.40955	0.00202	0.00478	0.0	10.05812	7.79808	7.21022	6.94816	-0.75891	1.89326	0.32318	-0.83148	-1.15297	2.39902	0.06112	1.90371	0.39359	-0.09023	-0.04943	2.53216	0.82003	0.01045	0.07042	0.74125	1.10354	0.13315	0.5416	0.0975	-0.62807	-0.19605	-0.18343	-0.12955	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	9.0	0.404	0.01044	0.00089	0.58824	6.09584	15.0	3.87803	2.49629	2.12206	1.96826	1.0	1.0	1.0	1.0	2e-05	9e-05	3.4744	10.07143	0.0	0.0	0.00244	0.00434	2.94031	7.70077	0.00105	0.00202	0.0	6.22118	4.45489	4.00585	3.81462	4.01939	2.86888	-1.03722	0.81819	4.42832	2.05107	4.86226	2.71466	-0.13557	0.03934	4.27524	3.87588	0.84287	-0.15422	0.90165	-0.77885	-0.15309	1.82481	0.39801	0.37316	0.02334	-0.06248	0.12444	0.30929	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	12.0	0.578	0.00983	0.00067	0.58824	5.14051	16.0	6.57674	4.30281	3.46423	3.09405	2.0	2.0	2.0	2.0	4e-05	0.00012	2.26779	3.14286	0.0	0.0	0.0032	0.00454	1.9743	3.48021	0.00105	0.00425	0.0	8.37948	6.55087	5.69455	5.20836	-1.50937	3.95008	0.66874	0.22848	-2.30927	3.21773	-0.05491	4.24864	0.40211	-0.80337	-1.18011	7.02448	1.45446	0.29856	-0.26663	-1.03186	1.12915	3.80676	0.35592	0.12399	0.20015	-0.12353	-0.2644	0.40996	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	10.0	0.568	0.0108	0.0006	0.58824	0.00325	16.0	5.72013	3.79015	3.19976	2.93146	3.0	3.0	3.0	3.0	7e-05	0.00014	1.60128	0.5641	0.0	0.0	0.00366	0.00798	2.97366	7.92497	0.00053	0.00254	0.0	5.98598	4.50644	4.00863	3.7703	-0.70769	2.0035	-0.33442	-1.24579	0.0615	3.5732	-0.98984	2.46096	0.38167	-0.86924	-1.28611	4.02967	-0.28215	0.45746	0.7161	0.37655	-1.34761	0.45647	0.09548	0.12203	-0.24502	0.44583	0.47111	0.19105	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
100	750000	2.0	0.7	2.0	1.0	0.0	pairwise_competition	point_mutation	0.0	2000	570.0	1000.0	0.01	0.0	10.0	0.359	0.0106	0.0008	0.58824	-0.32929	16.0	3.64292	2.23083	1.90026	1.77531	4.50234	4.09501	3.78996	3.57007	0.0002	0.00034	1.63428	1.63464	0.0	0.00035	0.00359	0.00605	2.83193	7.3932	0.00132	0.00333	0.0	6.68357	5.02034	4.60617	4.42966	-0.70684	1.86566	0.20073	-1.28928	-0.4433	3.00024	-0.69544	1.65399	-0.13922	-0.9391	-0.49177	2.58366	0.0114	-0.21168	-0.33995	0.35018	-0.04847	-0.41658	0.5264	0.30047	0.18385	0.28724	-0.36873	-0.27744	11.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0
